ChemicalName,PathwayID,label
flutolanil,KEGG:hsa04071,1
flutolanil,KEGG:hsa05216,1
flutolanil,KEGG:hsa05145,1
flutolanil,KEGG:hsa05152,1
flutolanil,KEGG:hsa05203,1
Formycins,KEGG:hsa05330,1
Formycins,KEGG:hsa04210,1
Formycins,KEGG:hsa05320,1
Formycins,KEGG:hsa04060,1
Formycins,KEGG:hsa05332,1
Formycins,KEGG:hsa05321,1
Formycins,KEGG:hsa05162,1
Formycins,KEGG:hsa04650,1
Formycins,KEGG:hsa04940,1
gadodiamide,KEGG:hsa05221,1
gadodiamide,KEGG:hsa05143,1
gadodiamide,KEGG:hsa04933,1
gadodiamide,KEGG:hsa05146,1
gadodiamide,KEGG:hsa04371,1
gadodiamide,KEGG:hsa04210,1
gadodiamide,KEGG:hsa04662,1
gadodiamide,KEGG:hsa05219,1
gadodiamide,KEGG:hsa05142,1
gadodiamide,KEGG:hsa04062,1
gadodiamide,KEGG:hsa05220,1
gadodiamide,KEGG:hsa05210,1
gadodiamide,KEGG:hsa04060,1
gadodiamide,KEGG:hsa04623,1
gadodiamide,KEGG:hsa01521,1
gadodiamide,KEGG:hsa05213,1
gadodiamide,KEGG:hsa04664,1
gadodiamide,KEGG:hsa05418,1
gadodiamide,KEGG:hsa04510,1
gadodiamide,KEGG:hsa04068,1
gadodiamide,KEGG:hsa05332,1
gadodiamide,KEGG:hsa04640,1
gadodiamide,KEGG:hsa05161,1
gadodiamide,KEGG:hsa05160,1
gadodiamide,KEGG:hsa05168,1
gadodiamide,KEGG:hsa04066,1
gadodiamide,KEGG:hsa05166,1
gadodiamide,KEGG:hsa04657,1
gadodiamide,KEGG:hsa05321,1
gadodiamide,KEGG:hsa05164,1
gadodiamide,KEGG:hsa04910,1
gadodiamide,KEGG:hsa04672,1
gadodiamide,KEGG:hsa04630,1
gadodiamide,KEGG:hsa05140,1
gadodiamide,KEGG:hsa05144,1
gadodiamide,KEGG:hsa04010,1
gadodiamide,KEGG:hsa05162,1
gadodiamide,KEGG:hsa04722,1
gadodiamide,KEGG:hsa04064,1
gadodiamide,KEGG:hsa04621,1
gadodiamide,KEGG:hsa04932,1
gadodiamide,KEGG:hsa04380,1
gadodiamide,KEGG:hsa05212,1
gadodiamide,KEGG:hsa05200,1
gadodiamide,KEGG:hsa05133,1
gadodiamide,KEGG:hsa04072,1
gadodiamide,KEGG:hsa04151,1
gadodiamide,KEGG:hsa01524,1
gadodiamide,KEGG:hsa05020,1
gadodiamide,KEGG:hsa04917,1
gadodiamide,KEGG:hsa05215,1
gadodiamide,KEGG:hsa05205,1
gadodiamide,KEGG:hsa04015,1
gadodiamide,KEGG:hsa04014,1
gadodiamide,KEGG:hsa05211,1
gadodiamide,KEGG:hsa05323,1
gadodiamide,KEGG:hsa05132,1
gadodiamide,KEGG:hsa05222,1
gadodiamide,KEGG:hsa04071,1
gadodiamide,KEGG:hsa04660,1
gadodiamide,KEGG:hsa04350,1
gadodiamide,KEGG:hsa04659,1
gadodiamide,KEGG:hsa04658,1
gadodiamide,KEGG:hsa04668,1
gadodiamide,KEGG:hsa04620,1
gadodiamide,KEGG:hsa05145,1
gadodiamide,KEGG:hsa05152,1
gadodiamide,KEGG:hsa04370,1
geniposide,KEGG:hsa05143,1
geniposide,KEGG:hsa04933,1
geniposide,KEGG:hsa05010,1
geniposide,KEGG:hsa05146,1
geniposide,KEGG:hsa05014,1
geniposide,KEGG:hsa04210,1
geniposide,KEGG:hsa04215,1
geniposide,KEGG:hsa05142,1
geniposide,KEGG:hsa05210,1
geniposide,KEGG:hsa04060,1
geniposide,KEGG:hsa01521,1
geniposide,KEGG:hsa01522,1
geniposide,KEGG:hsa05418,1
geniposide,KEGG:hsa04068,1
geniposide,KEGG:hsa05161,1
geniposide,KEGG:hsa05166,1
geniposide,KEGG:hsa04657,1
geniposide,KEGG:hsa05321,1
geniposide,KEGG:hsa05164,1
geniposide,KEGG:hsa04931,1
geniposide,KEGG:hsa04630,1
geniposide,KEGG:hsa05134,1
geniposide,KEGG:hsa05140,1
geniposide,KEGG:hsa04211,1
geniposide,KEGG:hsa04213,1
geniposide,KEGG:hsa05144,1
geniposide,KEGG:hsa04010,1
geniposide,KEGG:hsa04722,1
geniposide,KEGG:hsa04064,1
geniposide,KEGG:hsa04621,1
geniposide,KEGG:hsa04932,1
geniposide,KEGG:hsa04380,1
geniposide,KEGG:hsa05200,1
geniposide,KEGG:hsa05133,1
geniposide,KEGG:hsa01524,1
geniposide,KEGG:hsa05215,1
geniposide,KEGG:hsa05205,1
geniposide,KEGG:hsa05323,1
geniposide,KEGG:hsa04071,1
geniposide,KEGG:hsa04660,1
geniposide,KEGG:hsa04668,1
geniposide,KEGG:hsa04620,1
geniposide,KEGG:hsa05145,1
geniposide,KEGG:hsa05152,1
Genistein,KEGG:hsa02010,1
Genistein,KEGG:hsa05221,1
Genistein,KEGG:hsa04520,1
Genistein,KEGG:hsa04920,1
Genistein,KEGG:hsa04261,1
Genistein,KEGG:hsa05143,1
Genistein,KEGG:hsa04933,1
Genistein,KEGG:hsa00250,1
Genistein,KEGG:hsa05034,1
Genistein,KEGG:hsa04960,1
Genistein,KEGG:hsa04925,1
Genistein,KEGG:hsa05330,1
Genistein,KEGG:hsa05010,1
Genistein,KEGG:hsa05146,1
Genistein,KEGG:hsa05031,1
Genistein,KEGG:hsa04152,1
Genistein,KEGG:hsa05014,1
Genistein,KEGG:hsa01523,1
Genistein,KEGG:hsa04612,1
Genistein,KEGG:hsa04371,1
Genistein,KEGG:hsa04210,1
Genistein,KEGG:hsa04215,1
Genistein,KEGG:hsa00590,1
Genistein,KEGG:hsa00330,1
Genistein,KEGG:hsa00220,1
Genistein,KEGG:hsa05412,1
Genistein,KEGG:hsa00053,1
Genistein,KEGG:hsa04140,1
Genistein,KEGG:hsa04360,1
Genistein,KEGG:hsa05100,1
Genistein,KEGG:hsa05217,1
Genistein,KEGG:hsa03410,1
Genistein,KEGG:hsa04662,1
Genistein,KEGG:hsa04976,1
Genistein,KEGG:hsa01230,1
Genistein,KEGG:hsa05219,1
Genistein,KEGG:hsa05224,1
Genistein,KEGG:hsa04020,1
Genistein,KEGG:hsa04024,1
Genistein,KEGG:hsa04973,1
Genistein,KEGG:hsa01200,1
Genistein,KEGG:hsa04260,1
Genistein,KEGG:hsa04514,1
Genistein,KEGG:hsa04110,1
Genistein,KEGG:hsa05230,1
Genistein,KEGG:hsa04022,1
Genistein,KEGG:hsa05142,1
Genistein,KEGG:hsa05204,1
Genistein,KEGG:hsa04062,1
Genistein,KEGG:hsa05231,1
Genistein,KEGG:hsa04725,1
Genistein,KEGG:hsa05220,1
Genistein,KEGG:hsa04713,1
Genistein,KEGG:hsa05030,1
Genistein,KEGG:hsa05210,1
Genistein,KEGG:hsa04610,1
Genistein,KEGG:hsa00270,1
Genistein,KEGG:hsa04060,1
Genistein,KEGG:hsa04623,1
Genistein,KEGG:hsa05414,1
Genistein,KEGG:hsa03030,1
Genistein,KEGG:hsa04728,1
Genistein,KEGG:hsa04320,1
Genistein,KEGG:hsa00982,1
Genistein,KEGG:hsa00983,1
Genistein,KEGG:hsa04512,1
Genistein,KEGG:hsa01521,1
Genistein,KEGG:hsa04961,1
Genistein,KEGG:hsa01522,1
Genistein,KEGG:hsa04144,1
Genistein,KEGG:hsa05213,1
Genistein,KEGG:hsa05120,1
Genistein,KEGG:hsa05169,1
Genistein,KEGG:hsa04012,1
Genistein,KEGG:hsa04915,1
Genistein,KEGG:hsa00565,1
Genistein,KEGG:hsa04975,1
Genistein,KEGG:hsa00062,1
Genistein,KEGG:hsa01212,1
Genistein,KEGG:hsa04664,1
Genistein,KEGG:hsa04666,1
Genistein,KEGG:hsa04216,1
Genistein,KEGG:hsa05418,1
Genistein,KEGG:hsa04510,1
Genistein,KEGG:hsa04068,1
Genistein,KEGG:hsa00051,1
Genistein,KEGG:hsa04727,1
Genistein,KEGG:hsa04540,1
Genistein,KEGG:hsa04971,1
Genistein,KEGG:hsa05214,1
Genistein,KEGG:hsa04922,1
Genistein,KEGG:hsa04724,1
Genistein,KEGG:hsa00480,1
Genistein,KEGG:hsa00561,1
Genistein,KEGG:hsa00564,1
Genistein,KEGG:hsa00260,1
Genistein,KEGG:hsa00010,1
Genistein,KEGG:hsa04912,1
Genistein,KEGG:hsa05332,1
Genistein,KEGG:hsa04340,1
Genistein,KEGG:hsa04640,1
Genistein,KEGG:hsa05161,1
Genistein,KEGG:hsa05160,1
Genistein,KEGG:hsa05168,1
Genistein,KEGG:hsa04066,1
Genistein,KEGG:hsa04390,1
Genistein,KEGG:hsa00340,1
Genistein,KEGG:hsa05166,1
Genistein,KEGG:hsa05016,1
Genistein,KEGG:hsa05410,1
Genistein,KEGG:hsa04657,1
Genistein,KEGG:hsa05321,1
Genistein,KEGG:hsa04750,1
Genistein,KEGG:hsa05164,1
Genistein,KEGG:hsa00562,1
Genistein,KEGG:hsa04931,1
Genistein,KEGG:hsa04911,1
Genistein,KEGG:hsa04910,1
Genistein,KEGG:hsa04672,1
Genistein,KEGG:hsa04630,1
Genistein,KEGG:hsa05134,1
Genistein,KEGG:hsa05140,1
Genistein,KEGG:hsa04670,1
Genistein,KEGG:hsa00591,1
Genistein,KEGG:hsa04211,1
Genistein,KEGG:hsa04213,1
Genistein,KEGG:hsa04730,1
Genistein,KEGG:hsa04720,1
Genistein,KEGG:hsa04142,1
Genistein,KEGG:hsa05144,1
Genistein,KEGG:hsa04010,1
Genistein,KEGG:hsa05162,1
Genistein,KEGG:hsa04916,1
Genistein,KEGG:hsa05218,1
Genistein,KEGG:hsa01100,1
Genistein,KEGG:hsa00980,1
Genistein,KEGG:hsa05206,1
Genistein,KEGG:hsa04978,1
Genistein,KEGG:hsa04137,1
Genistein,KEGG:hsa05032,1
Genistein,KEGG:hsa04150,1
Genistein,KEGG:hsa04650,1
Genistein,KEGG:hsa04080,1
Genistein,KEGG:hsa04722,1
Genistein,KEGG:hsa04064,1
Genistein,KEGG:hsa05033,1
Genistein,KEGG:hsa04621,1
Genistein,KEGG:hsa04932,1
Genistein,KEGG:hsa05223,1
Genistein,KEGG:hsa04330,1
Genistein,KEGG:hsa04114,1
Genistein,KEGG:hsa04380,1
Genistein,KEGG:hsa04913,1
Genistein,KEGG:hsa00190,1
Genistein,KEGG:hsa04921,1
Genistein,KEGG:hsa04115,1
Genistein,KEGG:hsa05212,1
Genistein,KEGG:hsa04972,1
Genistein,KEGG:hsa05012,1
Genistein,KEGG:hsa05130,1
Genistein,KEGG:hsa05200,1
Genistein,KEGG:hsa00040,1
Genistein,KEGG:hsa04146,1
Genistein,KEGG:hsa05133,1
Genistein,KEGG:hsa04145,1
Genistein,KEGG:hsa04070,1
Genistein,KEGG:hsa04072,1
Genistein,KEGG:hsa04151,1
Genistein,KEGG:hsa04611,1
Genistein,KEGG:hsa01524,1
Genistein,KEGG:hsa00860,1
Genistein,KEGG:hsa03320,1
Genistein,KEGG:hsa05020,1
Genistein,KEGG:hsa04914,1
Genistein,KEGG:hsa04917,1
Genistein,KEGG:hsa05215,1
Genistein,KEGG:hsa04974,1
Genistein,KEGG:hsa04141,1
Genistein,KEGG:hsa05205,1
Genistein,KEGG:hsa04964,1
Genistein,KEGG:hsa00230,1
Genistein,KEGG:hsa00620,1
Genistein,KEGG:hsa04015,1
Genistein,KEGG:hsa04014,1
Genistein,KEGG:hsa04810,1
Genistein,KEGG:hsa04923,1
Genistein,KEGG:hsa05211,1
Genistein,KEGG:hsa04614,1
Genistein,KEGG:hsa04924,1
Genistein,KEGG:hsa00830,1
Genistein,KEGG:hsa04723,1
Genistein,KEGG:hsa05323,1
Genistein,KEGG:hsa04622,1
Genistein,KEGG:hsa04970,1
Genistein,KEGG:hsa05132,1
Genistein,KEGG:hsa04726,1
Genistein,KEGG:hsa05131,1
Genistein,KEGG:hsa04550,1
Genistein,KEGG:hsa05222,1
Genistein,KEGG:hsa00600,1
Genistein,KEGG:hsa04071,1
Genistein,KEGG:hsa05150,1
Genistein,KEGG:hsa00140,1
Genistein,KEGG:hsa05322,1
Genistein,KEGG:hsa04660,1
Genistein,KEGG:hsa04350,1
Genistein,KEGG:hsa04659,1
Genistein,KEGG:hsa04658,1
Genistein,KEGG:hsa00730,1
Genistein,KEGG:hsa05216,1
Genistein,KEGG:hsa04919,1
Genistein,KEGG:hsa04918,1
Genistein,KEGG:hsa04530,1
Genistein,KEGG:hsa04668,1
Genistein,KEGG:hsa04620,1
Genistein,KEGG:hsa05145,1
Genistein,KEGG:hsa05202,1
Genistein,KEGG:hsa00380,1
Genistein,KEGG:hsa05152,1
Genistein,KEGG:hsa04940,1
Genistein,KEGG:hsa04930,1
Genistein,KEGG:hsa00350,1
Genistein,KEGG:hsa04120,1
Genistein,KEGG:hsa00280,1
Genistein,KEGG:hsa04270,1
Genistein,KEGG:hsa04370,1
Genistein,KEGG:hsa05110,1
Genistein,KEGG:hsa05203,1
Genistein,KEGG:hsa05416,1
Genistein,KEGG:hsa04977,1
Genistein,KEGG:hsa04310,1
ginkgolide K,KEGG:hsa04933,1
ginkgolide K,KEGG:hsa05014,1
ginkgolide K,KEGG:hsa04210,1
ginkgolide K,KEGG:hsa04215,1
ginkgolide K,KEGG:hsa05210,1
ginkgolide K,KEGG:hsa01521,1
ginkgolide K,KEGG:hsa01522,1
ginkgolide K,KEGG:hsa05161,1
ginkgolide K,KEGG:hsa05016,1
ginkgolide K,KEGG:hsa04722,1
ginkgolide K,KEGG:hsa04932,1
ginkgolide K,KEGG:hsa04115,1
ginkgolide K,KEGG:hsa05200,1
ginkgolide K,KEGG:hsa01524,1
ginkgolide K,KEGG:hsa04141,1
ginkgolide K,KEGG:hsa04071,1
ginkgolide K,KEGG:hsa05145,1
ginkgolide K,KEGG:hsa05152,1
ginkgolide K,KEGG:hsa05203,1
ginsenoside F1,KEGG:hsa04933,1
ginsenoside F1,KEGG:hsa05146,1
ginsenoside F1,KEGG:hsa01523,1
ginsenoside F1,KEGG:hsa05142,1
ginsenoside F1,KEGG:hsa04062,1
ginsenoside F1,KEGG:hsa04623,1
ginsenoside F1,KEGG:hsa05120,1
ginsenoside F1,KEGG:hsa05161,1
ginsenoside F1,KEGG:hsa05160,1
ginsenoside F1,KEGG:hsa05168,1
ginsenoside F1,KEGG:hsa04066,1
ginsenoside F1,KEGG:hsa04657,1
ginsenoside F1,KEGG:hsa05321,1
ginsenoside F1,KEGG:hsa05164,1
ginsenoside F1,KEGG:hsa04931,1
ginsenoside F1,KEGG:hsa05134,1
ginsenoside F1,KEGG:hsa05144,1
ginsenoside F1,KEGG:hsa05162,1
ginsenoside F1,KEGG:hsa04064,1
ginsenoside F1,KEGG:hsa04621,1
ginsenoside F1,KEGG:hsa04932,1
ginsenoside F1,KEGG:hsa05200,1
ginsenoside F1,KEGG:hsa05133,1
ginsenoside F1,KEGG:hsa05323,1
ginsenoside F1,KEGG:hsa04622,1
ginsenoside F1,KEGG:hsa05132,1
ginsenoside F1,KEGG:hsa05131,1
ginsenoside F1,KEGG:hsa04659,1
ginsenoside F1,KEGG:hsa04668,1
ginsenoside F1,KEGG:hsa04620,1
ginsenoside F1,KEGG:hsa05202,1
ginsenoside F1,KEGG:hsa05152,1
Glatiramer Acetate,KEGG:hsa05330,1
Glatiramer Acetate,KEGG:hsa05310,1
Glatiramer Acetate,KEGG:hsa05320,1
Glatiramer Acetate,KEGG:hsa04060,1
Glatiramer Acetate,KEGG:hsa04068,1
Glatiramer Acetate,KEGG:hsa05321,1
Glatiramer Acetate,KEGG:hsa04672,1
Glatiramer Acetate,KEGG:hsa04630,1
Glatiramer Acetate,KEGG:hsa05140,1
Glatiramer Acetate,KEGG:hsa05162,1
Glatiramer Acetate,KEGG:hsa04660,1
glucoerucin,KEGG:hsa05204,1
glucoerucin,KEGG:hsa00980,1
glucoerucin,KEGG:hsa04913,1
glucoerucin,KEGG:hsa00830,1
glucoerucin,KEGG:hsa00140,1
glucoerucin,KEGG:hsa00380,1
glutapyrone,KEGG:hsa04933,1
glutapyrone,KEGG:hsa05146,1
glutapyrone,KEGG:hsa04210,1
glutapyrone,KEGG:hsa05120,1
glutapyrone,KEGG:hsa05161,1
glutapyrone,KEGG:hsa05168,1
glutapyrone,KEGG:hsa04657,1
glutapyrone,KEGG:hsa05134,1
glutapyrone,KEGG:hsa04010,1
glutapyrone,KEGG:hsa04932,1
glutapyrone,KEGG:hsa05133,1
glutapyrone,KEGG:hsa04668,1
glutapyrone,KEGG:hsa05145,1
glutapyrone,KEGG:hsa05152,1
glutapyrone,KEGG:hsa05203,1
Glyburide,KEGG:hsa02010,1
Glyburide,KEGG:hsa05221,1
Glyburide,KEGG:hsa04920,1
Glyburide,KEGG:hsa05143,1
Glyburide,KEGG:hsa04933,1
Glyburide,KEGG:hsa04960,1
Glyburide,KEGG:hsa05010,1
Glyburide,KEGG:hsa05146,1
Glyburide,KEGG:hsa04152,1
Glyburide,KEGG:hsa05014,1
Glyburide,KEGG:hsa01523,1
Glyburide,KEGG:hsa04210,1
Glyburide,KEGG:hsa00220,1
Glyburide,KEGG:hsa04140,1
Glyburide,KEGG:hsa04662,1
Glyburide,KEGG:hsa04976,1
Glyburide,KEGG:hsa05230,1
Glyburide,KEGG:hsa04022,1
Glyburide,KEGG:hsa05142,1
Glyburide,KEGG:hsa05220,1
Glyburide,KEGG:hsa05210,1
Glyburide,KEGG:hsa04060,1
Glyburide,KEGG:hsa04623,1
Glyburide,KEGG:hsa01521,1
Glyburide,KEGG:hsa01522,1
Glyburide,KEGG:hsa05213,1
Glyburide,KEGG:hsa04664,1
Glyburide,KEGG:hsa04216,1
Glyburide,KEGG:hsa05418,1
Glyburide,KEGG:hsa04068,1
Glyburide,KEGG:hsa05214,1
Glyburide,KEGG:hsa05332,1
Glyburide,KEGG:hsa05161,1
Glyburide,KEGG:hsa05160,1
Glyburide,KEGG:hsa05168,1
Glyburide,KEGG:hsa04066,1
Glyburide,KEGG:hsa05166,1
Glyburide,KEGG:hsa04657,1
Glyburide,KEGG:hsa05321,1
Glyburide,KEGG:hsa05164,1
Glyburide,KEGG:hsa04931,1
Glyburide,KEGG:hsa04911,1
Glyburide,KEGG:hsa04910,1
Glyburide,KEGG:hsa04630,1
Glyburide,KEGG:hsa05134,1
Glyburide,KEGG:hsa05140,1
Glyburide,KEGG:hsa04211,1
Glyburide,KEGG:hsa04213,1
Glyburide,KEGG:hsa05144,1
Glyburide,KEGG:hsa04010,1
Glyburide,KEGG:hsa05162,1
Glyburide,KEGG:hsa05218,1
Glyburide,KEGG:hsa01100,1
Glyburide,KEGG:hsa05206,1
Glyburide,KEGG:hsa04150,1
Glyburide,KEGG:hsa04650,1
Glyburide,KEGG:hsa04722,1
Glyburide,KEGG:hsa04064,1
Glyburide,KEGG:hsa04621,1
Glyburide,KEGG:hsa04932,1
Glyburide,KEGG:hsa05223,1
Glyburide,KEGG:hsa04380,1
Glyburide,KEGG:hsa04913,1
Glyburide,KEGG:hsa05212,1
Glyburide,KEGG:hsa05200,1
Glyburide,KEGG:hsa05133,1
Glyburide,KEGG:hsa04145,1
Glyburide,KEGG:hsa04151,1
Glyburide,KEGG:hsa01524,1
Glyburide,KEGG:hsa05020,1
Glyburide,KEGG:hsa04917,1
Glyburide,KEGG:hsa05215,1
Glyburide,KEGG:hsa05205,1
Glyburide,KEGG:hsa04923,1
Glyburide,KEGG:hsa05323,1
Glyburide,KEGG:hsa05132,1
Glyburide,KEGG:hsa05222,1
Glyburide,KEGG:hsa04071,1
Glyburide,KEGG:hsa00140,1
Glyburide,KEGG:hsa04660,1
Glyburide,KEGG:hsa04659,1
Glyburide,KEGG:hsa04658,1
Glyburide,KEGG:hsa05216,1
Glyburide,KEGG:hsa04668,1
Glyburide,KEGG:hsa04620,1
Glyburide,KEGG:hsa05145,1
Glyburide,KEGG:hsa05202,1
Glyburide,KEGG:hsa05152,1
Glyburide,KEGG:hsa04940,1
Glyburide,KEGG:hsa04930,1
Glyburide,KEGG:hsa04370,1
Glyburide,KEGG:hsa05203,1
Gold Sodium Thiomalate,KEGG:hsa05143,1
Gold Sodium Thiomalate,KEGG:hsa04933,1
Gold Sodium Thiomalate,KEGG:hsa05330,1
Gold Sodium Thiomalate,KEGG:hsa05146,1
Gold Sodium Thiomalate,KEGG:hsa01523,1
Gold Sodium Thiomalate,KEGG:hsa05142,1
Gold Sodium Thiomalate,KEGG:hsa04062,1
Gold Sodium Thiomalate,KEGG:hsa04060,1
Gold Sodium Thiomalate,KEGG:hsa04623,1
Gold Sodium Thiomalate,KEGG:hsa04512,1
Gold Sodium Thiomalate,KEGG:hsa05120,1
Gold Sodium Thiomalate,KEGG:hsa05169,1
Gold Sodium Thiomalate,KEGG:hsa05418,1
Gold Sodium Thiomalate,KEGG:hsa04068,1
Gold Sodium Thiomalate,KEGG:hsa05332,1
Gold Sodium Thiomalate,KEGG:hsa05161,1
Gold Sodium Thiomalate,KEGG:hsa05160,1
Gold Sodium Thiomalate,KEGG:hsa05168,1
Gold Sodium Thiomalate,KEGG:hsa04657,1
Gold Sodium Thiomalate,KEGG:hsa05321,1
Gold Sodium Thiomalate,KEGG:hsa05164,1
Gold Sodium Thiomalate,KEGG:hsa04672,1
Gold Sodium Thiomalate,KEGG:hsa04630,1
Gold Sodium Thiomalate,KEGG:hsa05134,1
Gold Sodium Thiomalate,KEGG:hsa05140,1
Gold Sodium Thiomalate,KEGG:hsa05144,1
Gold Sodium Thiomalate,KEGG:hsa05162,1
Gold Sodium Thiomalate,KEGG:hsa04064,1
Gold Sodium Thiomalate,KEGG:hsa04621,1
Gold Sodium Thiomalate,KEGG:hsa04932,1
Gold Sodium Thiomalate,KEGG:hsa04380,1
Gold Sodium Thiomalate,KEGG:hsa05212,1
Gold Sodium Thiomalate,KEGG:hsa05200,1
Gold Sodium Thiomalate,KEGG:hsa05133,1
Gold Sodium Thiomalate,KEGG:hsa04151,1
Gold Sodium Thiomalate,KEGG:hsa05323,1
Gold Sodium Thiomalate,KEGG:hsa04622,1
Gold Sodium Thiomalate,KEGG:hsa05132,1
Gold Sodium Thiomalate,KEGG:hsa05131,1
Gold Sodium Thiomalate,KEGG:hsa05222,1
Gold Sodium Thiomalate,KEGG:hsa04660,1
Gold Sodium Thiomalate,KEGG:hsa04659,1
Gold Sodium Thiomalate,KEGG:hsa04658,1
Gold Sodium Thiomalate,KEGG:hsa04668,1
Gold Sodium Thiomalate,KEGG:hsa04620,1
Gold Sodium Thiomalate,KEGG:hsa05145,1
Gold Sodium Thiomalate,KEGG:hsa05202,1
Gold Sodium Thiomalate,KEGG:hsa05152,1
GR 113808,KEGG:hsa05143,1
GR 113808,KEGG:hsa04933,1
GR 113808,KEGG:hsa05146,1
GR 113808,KEGG:hsa01523,1
GR 113808,KEGG:hsa05142,1
GR 113808,KEGG:hsa04623,1
GR 113808,KEGG:hsa05332,1
GR 113808,KEGG:hsa04640,1
GR 113808,KEGG:hsa04657,1
GR 113808,KEGG:hsa05321,1
GR 113808,KEGG:hsa05134,1
GR 113808,KEGG:hsa05144,1
GR 113808,KEGG:hsa05162,1
GR 113808,KEGG:hsa04932,1
GR 113808,KEGG:hsa05133,1
GR 113808,KEGG:hsa05020,1
GR 113808,KEGG:hsa05323,1
GR 113808,KEGG:hsa05132,1
GR 113808,KEGG:hsa04659,1
GR 113808,KEGG:hsa04668,1
GR 113808,KEGG:hsa04620,1
grepafloxacin,KEGG:hsa00053,1
grepafloxacin,KEGG:hsa05204,1
grepafloxacin,KEGG:hsa00982,1
grepafloxacin,KEGG:hsa00983,1
grepafloxacin,KEGG:hsa01100,1
grepafloxacin,KEGG:hsa00980,1
grepafloxacin,KEGG:hsa00040,1
grepafloxacin,KEGG:hsa00860,1
grepafloxacin,KEGG:hsa00830,1
grepafloxacin,KEGG:hsa00140,1
grifolin,KEGG:hsa04933,1
grifolin,KEGG:hsa05010,1
grifolin,KEGG:hsa05014,1
grifolin,KEGG:hsa04210,1
grifolin,KEGG:hsa04215,1
grifolin,KEGG:hsa05210,1
grifolin,KEGG:hsa01521,1
grifolin,KEGG:hsa05161,1
grifolin,KEGG:hsa05168,1
grifolin,KEGG:hsa05016,1
grifolin,KEGG:hsa05134,1
grifolin,KEGG:hsa04932,1
grifolin,KEGG:hsa04115,1
grifolin,KEGG:hsa05012,1
grifolin,KEGG:hsa05200,1
grifolin,KEGG:hsa01524,1
grifolin,KEGG:hsa05215,1
grifolin,KEGG:hsa05222,1
grifolin,KEGG:hsa05145,1
grifolin,KEGG:hsa05152,1
grifolin,KEGG:hsa05203,1
grifolin,KEGG:hsa05416,1
Griseofulvin,KEGG:hsa04920,1
Griseofulvin,KEGG:hsa04933,1
Griseofulvin,KEGG:hsa05010,1
Griseofulvin,KEGG:hsa05146,1
Griseofulvin,KEGG:hsa04976,1
Griseofulvin,KEGG:hsa05204,1
Griseofulvin,KEGG:hsa00982,1
Griseofulvin,KEGG:hsa04512,1
Griseofulvin,KEGG:hsa05418,1
Griseofulvin,KEGG:hsa04510,1
Griseofulvin,KEGG:hsa05134,1
Griseofulvin,KEGG:hsa05144,1
Griseofulvin,KEGG:hsa04010,1
Griseofulvin,KEGG:hsa00980,1
Griseofulvin,KEGG:hsa04064,1
Griseofulvin,KEGG:hsa04932,1
Griseofulvin,KEGG:hsa05223,1
Griseofulvin,KEGG:hsa04115,1
Griseofulvin,KEGG:hsa05200,1
Griseofulvin,KEGG:hsa05133,1
Griseofulvin,KEGG:hsa04151,1
Griseofulvin,KEGG:hsa00860,1
Griseofulvin,KEGG:hsa03320,1
Griseofulvin,KEGG:hsa04974,1
Griseofulvin,KEGG:hsa05222,1
Griseofulvin,KEGG:hsa00140,1
Griseofulvin,KEGG:hsa05216,1
Griseofulvin,KEGG:hsa05145,1
Griseofulvin,KEGG:hsa05202,1
Griseofulvin,KEGG:hsa05152,1
GSK1210151A,KEGG:hsa05143,1
GSK1210151A,KEGG:hsa04933,1
GSK1210151A,KEGG:hsa05146,1
GSK1210151A,KEGG:hsa01523,1
GSK1210151A,KEGG:hsa04210,1
GSK1210151A,KEGG:hsa05412,1
GSK1210151A,KEGG:hsa05219,1
GSK1210151A,KEGG:hsa04514,1
GSK1210151A,KEGG:hsa04110,1
GSK1210151A,KEGG:hsa05142,1
GSK1210151A,KEGG:hsa05231,1
GSK1210151A,KEGG:hsa05220,1
GSK1210151A,KEGG:hsa04060,1
GSK1210151A,KEGG:hsa05414,1
GSK1210151A,KEGG:hsa04512,1
GSK1210151A,KEGG:hsa01521,1
GSK1210151A,KEGG:hsa05169,1
GSK1210151A,KEGG:hsa05418,1
GSK1210151A,KEGG:hsa04510,1
GSK1210151A,KEGG:hsa04068,1
GSK1210151A,KEGG:hsa04540,1
GSK1210151A,KEGG:hsa05214,1
GSK1210151A,KEGG:hsa04640,1
GSK1210151A,KEGG:hsa05161,1
GSK1210151A,KEGG:hsa05168,1
GSK1210151A,KEGG:hsa04066,1
GSK1210151A,KEGG:hsa05166,1
GSK1210151A,KEGG:hsa05410,1
GSK1210151A,KEGG:hsa04657,1
GSK1210151A,KEGG:hsa05321,1
GSK1210151A,KEGG:hsa05164,1
GSK1210151A,KEGG:hsa04931,1
GSK1210151A,KEGG:hsa04672,1
GSK1210151A,KEGG:hsa05134,1
GSK1210151A,KEGG:hsa05140,1
GSK1210151A,KEGG:hsa05144,1
GSK1210151A,KEGG:hsa04010,1
GSK1210151A,KEGG:hsa05162,1
GSK1210151A,KEGG:hsa05218,1
GSK1210151A,KEGG:hsa05206,1
GSK1210151A,KEGG:hsa04064,1
GSK1210151A,KEGG:hsa04621,1
GSK1210151A,KEGG:hsa04380,1
GSK1210151A,KEGG:hsa04115,1
GSK1210151A,KEGG:hsa05212,1
